FILE_BYTES_READ,FILE_BYTES_WRITTEN,FILE_LARGE_READ_OPS,FILE_READ_OPS,FILE_WRITE_OPS,HDFS_BYTES_READ,HDFS_BYTES_WRITTEN,HDFS_LARGE_READ_OPS,HDFS_READ_OPS,HDFS_WRITE_OPS,S3A_BYTES_READ,S3A_BYTES_WRITTEN,S3A_LARGE_READ_OPS,S3A_READ_OPS,S3A_WRITE_OPS,avgMapTime,avgMergeTime,avgReduceTime,avgShuffleTime,bandwidth,datasize,diagnostics,failedMapAttempts,failedReduceAttempts,finishTime,id,inputs,killedMapAttempts,killedReduceAttempts,map.cpu,map.memory,mapsCompleted,mapsTotal,name,output,queue,queue time,reduce.cpu,reduce.memory,reducesCompleted,reducesTotal,runtime,startTime,state,submitTime,successfulMapAttempts,successfulReduceAttempts,type,uberized,user
206,471013,0,0,0,563,221,0,5,2,,,,,,3305,28,373,2866,40,563,,0,0,1570051879307,job_1569357382192_0209,['tmp-1664034913'],0,0,1,4096,1,1,PigLatin:Q11.pig,[],default,5765,1,8192,1,1,11440,1570051867867,SUCCEEDED,1570051862102,1,1,['ORDER_BY'],False,ubuntu
80567453,176434732,0,0,0,51318,1209391,0,66,2,1863106985.0,0.0,0.0,512.0,0.0,7946,1566,8736,104044,10,1863158303,,0,0,1570052048479,job_1569357382192_0210,"['tpch_2G_orders', ' tpch_2G_lineitem']",0,0,1,4096,63,63,PigLatin:Q12.pig,['tmp-1320928237'],default,4897,1,8192,1,1,148630,1570051899849,SUCCEEDED,1570051894952,63,1,['HASH_JOIN'],False,ubuntu
1451311,3379975,0,0,0,1209795,38,0,5,2,,,,,,3993,92,874,2831,40,1209795,,0,0,1570052073707,job_1569357382192_0211,['tmp-1320928237'],0,0,1,4096,1,1,PigLatin:Q12.pig,['tmp-1960967504'],default,9367,1,8192,1,1,12993,1570052060714,SUCCEEDED,1570052051347,1,1,['GROUP_BY'],False,ubuntu
62,475061,0,0,0,442,62,0,5,2,,,,,,3183,30,769,2783,40,442,,0,0,1570052097490,job_1569357382192_0212,['tmp-1960967504'],0,0,1,4096,1,1,PigLatin:Q12.pig,['tmp-1832850861'],default,8750,1,8192,1,1,11746,1570052085744,SUCCEEDED,1570052076994,1,1,['SAMPLER'],False,ubuntu
42,470153,0,0,0,442,34,0,5,2,,,,,,3255,26,418,2690,40,442,,0,0,1570052120879,job_1569357382192_0213,['tmp-1960967504'],0,0,1,4096,1,1,PigLatin:Q12.pig,[],default,6987,1,8192,1,1,11306,1570052109573,SUCCEEDED,1570052102586,1,1,['ORDER_BY'],False,ubuntu
63836940,131032402,0,0,0,36018,2245461,0,16,2,391263610.0,0.0,0.0,512.0,0.0,12980,1744,5571,25776,10,391299628,,0,0,1570052193297,job_1569357382192_0214,"['tpch_2G_customer', ' tpch_2G_orders']",0,0,1,4096,13,13,PigLatin:Q13.pig,['tmp-1516194129'],default,5188,1,8192,1,1,52314,1570052140983,SUCCEEDED,1570052135795,13,1,['COGROUP'],False,ubuntu
778,488505,0,0,0,2245865,247,0,5,2,,,,,,4905,31,409,2876,40,2245865,,0,0,1570052218975,job_1569357382192_0215,['tmp-1516194129'],0,0,1,4096,1,1,PigLatin:Q13.pig,['tmp-1963534872'],default,8775,1,8192,1,1,13513,1570052205462,SUCCEEDED,1570052196687,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1013,477121,0,0,0,651,58,0,5,2,,,,,,3030,30,425,2695,40,651,,0,0,1570052242282,job_1569357382192_0216,['tmp-1963534872'],0,0,1,4096,1,1,PigLatin:Q13.pig,['tmp-1323325634'],default,8593,1,8192,1,1,11330,1570052230952,SUCCEEDED,1570052222359,1,1,['SAMPLER'],False,ubuntu
530,471095,0,0,0,651,300,0,5,2,,,,,,3411,38,382,2721,40,651,,0,0,1570052265596,job_1569357382192_0217,['tmp-1963534872'],0,0,1,4096,1,1,PigLatin:Q13.pig,[],default,6247,1,8192,1,1,11330,1570052254266,SUCCEEDED,1570052248019,1,1,['ORDER_BY'],False,ubuntu
60147012,133349791,0,0,0,47540,22142495,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,7978,624,3526,97179,10,1568518352,,0,0,1570052416246,job_1569357382192_0218,"['tpch_2G_part', ' tpch_2G_lineitem']",1,0,1,4096,54,54,PigLatin:Q14.pig,['tmp353359375'],default,5002,1,8192,1,1,130574,1570052285672,SUCCEEDED,1570052280670,54,1,['HASH_JOIN'],False,ubuntu
48,499059,0,0,0,22142895,60,0,9,6,,,,,,5743,26,889,2905,40,22142895,,0,0,1570052442529,job_1569357382192_0219,['tmp353359375'],0,0,1,4096,1,1,PigLatin:Q14.pig,"['tmp-374001085', 'tmp-2005945448', 'tmp-872740480']",default,6765,1,8192,1,1,14032,1570052428497,SUCCEEDED,1570052421732,1,1,"['MULTI_QUERY', 'COMBINER']",False,ubuntu
0,229882,0,0,0,481,19,0,11,2,,,,,,3143,0,0,0,40,481,,0,0,1570052460147,job_1569357382192_0220,['tmp-872740480'],0,0,1,4096,1,1,PigLatin:Q14.pig,[],default,6453,1,8192,0,0,5496,1570052454651,SUCCEEDED,1570052448198,1,0,['MAP_ONLY'],False,ubuntu
9143006,31329022,0,0,0,32444,261172,0,55,2,1520346495.0,0.0,0.0,256.0,0.0,7651,357,1003,91847,10,1520378939,,0,0,1570052599213,job_1569357382192_0221,['tpch_2G_lineitem'],0,0,1,4096,52,52,PigLatin:Q15.pig,['tmp-1952590001'],default,5066,1,8192,1,1,119444,1570052479769,SUCCEEDED,1570052474703,52,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
27,488715,0,0,0,261575,20,0,5,2,,,,,,3914,29,378,2840,40,261575,,0,0,1570052623189,job_1569357382192_0222,['tmp-1952590001'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp-270515627'],default,5022,1,8192,1,1,12399,1570052610790,SUCCEEDED,1570052605768,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1639081,3995635,0,0,0,278443,88,0,9,2,2806802.0,0.0,0.0,256.0,0.0,19631,66,657,30660,10,3085245,,0,0,1570052675130,job_1569357382192_0223,"['tmp-1952590001', ' tpch_2G_supplier']",1,0,1,4096,2,2,PigLatin:Q15.pig,['tmp1214437385'],default,8539,1,8192,1,1,39555,1570052635575,SUCCEEDED,1570052627036,2,1,['HASH_JOIN'],False,ubuntu
26,475381,0,0,0,490,58,0,5,2,,,,,,3180,30,388,2783,40,490,,0,0,1570052698517,job_1569357382192_0224,['tmp1214437385'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp-1305254168'],default,8754,1,8192,1,1,11734,1570052686783,SUCCEEDED,1570052678029,1,1,['SAMPLER'],False,ubuntu
95,470973,0,0,0,490,83,0,5,2,,,,,,2966,27,413,2921,40,490,,0,0,1570052721903,job_1569357382192_0225,['tmp1214437385'],0,0,1,4096,1,1,PigLatin:Q15.pig,[],default,6762,1,8192,1,1,11512,1570052710391,SUCCEEDED,1570052703629,1,1,['ORDER_BY'],False,ubuntu
35755855,73890969,0,0,0,35818,24375732,0,12,2,240385476.0,0.0,0.0,512.0,0.0,14381,837,5010,35727,10,240421294,,0,0,1570052806574,job_1569357382192_0226,"['tpch_2G_partsupp', ' tpch_2G_supplier']",1,0,1,4096,9,9,PigLatin:Q16.pig,['tmp2108289877'],default,4939,1,8192,1,1,59807,1570052746767,SUCCEEDED,1570052741828,9,1,['HASH_JOIN'],False,ubuntu
38534863,78016087,0,0,0,24391229,14103416,0,7,2,48124317.0,0.0,0.0,256.0,0.0,18158,833,3901,17792,10,72515546,,0,0,1570052855044,job_1569357382192_0227,"['tmp2108289877', ' tpch_2G_part']",1,0,1,4096,3,3,PigLatin:Q16.pig,['tmp1513964137'],default,5090,1,8192,1,1,36708,1570052818336,SUCCEEDED,1570052813246,3,1,['HASH_JOIN'],False,ubuntu
2931174,6351577,0,0,0,14103817,973392,0,5,2,,,,,,6163,78,1377,2640,40,14103817,,0,0,1570052882220,job_1569357382192_0228,['tmp1513964137'],0,0,1,4096,1,1,PigLatin:Q16.pig,['tmp-116733469'],default,7786,1,8192,1,1,15260,1570052866960,SUCCEEDED,1570052859174,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
9208,495079,0,0,0,973793,93,0,5,2,,,,,,3413,34,492,2679,40,973793,,0,0,1570052905302,job_1569357382192_0229,['tmp-116733469'],0,0,1,4096,1,1,PigLatin:Q16.pig,['tmp1851498730'],default,9153,1,8192,1,1,11399,1570052893903,SUCCEEDED,1570052884750,1,1,['SAMPLER'],False,ubuntu
1140959,2753115,0,0,0,973793,879978,0,5,2,,,,,,3934,70,724,2631,40,973793,,0,0,1570052929521,job_1569357382192_0230,['tmp-116733469'],0,0,1,4096,1,1,PigLatin:Q16.pig,[],default,6602,1,8192,1,1,12583,1570052916938,SUCCEEDED,1570052910336,1,1,['ORDER_BY'],False,ubuntu
395939814,805249606,0,0,0,47540,11000,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,8437,9360,20095,101087,10,1568518352,,0,0,1570053112656,job_1569357382192_0231,"['tpch_2G_lineitem', ' tpch_2G_part']",0,0,1,4096,54,54,PigLatin:Q17.pig,['tmp2050705669'],default,4810,1,8192,1,1,159770,1570052952886,SUCCEEDED,1570052948076,54,1,['COGROUP'],False,ubuntu
27,488931,0,0,0,11401,18,0,5,2,,,,,,3226,27,415,2710,40,11401,,0,0,1570053136106,job_1569357382192_0232,['tmp2050705669'],0,0,1,4096,1,1,PigLatin:Q17.pig,[],default,5658,1,8192,1,1,11333,1570053124773,SUCCEEDED,1570053119115,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
413296171,842021832,0,0,0,51318,4898,0,66,2,1863106985.0,0.0,0.0,512.0,0.0,8742,7643,37013,111102,10,1863158303,,0,0,1570053350153,job_1569357382192_0233,"['tpch_2G_lineitem', ' tpch_2G_orders']",0,0,1,4096,63,63,PigLatin:Q18.pig,['tmp1828570594'],default,5625,1,8192,1,1,192096,1570053158057,SUCCEEDED,1570053152432,63,1,['COGROUP'],False,ubuntu
54430617,109806139,0,0,0,22444,24993,0,7,2,48503120.0,0.0,0.0,256.0,0.0,16715,409,2265,24754,10,48525564,,0,0,1570053397452,job_1569357382192_0234,"['tmp1828570594', ' tpch_2G_customer']",2,0,1,4096,3,3,PigLatin:Q18.pig,['tmp1195667799'],default,7737,1,8192,1,1,35574,1570053361878,SUCCEEDED,1570053354141,3,1,['HASH_JOIN'],False,ubuntu
8267,507501,0,0,0,25395,7365,0,5,2,,,,,,3307,31,444,3084,40,25395,,0,0,1570053421553,job_1569357382192_0235,['tmp1195667799'],0,0,1,4096,1,1,PigLatin:Q18.pig,['tmp-777920086'],default,10036,1,8192,1,1,11725,1570053409828,SUCCEEDED,1570053399792,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
5906,487887,0,0,0,7767,77,0,5,2,,,,,,3195,31,416,2936,40,7767,,0,0,1570053445441,job_1569357382192_0236,['tmp-777920086'],0,0,1,4096,1,1,PigLatin:Q18.pig,['tmp162141894'],default,8501,1,8192,1,1,11575,1570053433866,SUCCEEDED,1570053425365,1,1,['SAMPLER'],False,ubuntu
8150,487573,0,0,0,7767,7082,0,5,2,,,,,,3212,31,390,2848,40,7767,,0,0,1570053469047,job_1569357382192_0237,['tmp-777920086'],0,0,1,4096,1,1,PigLatin:Q18.pig,[],default,6616,1,8192,1,1,11454,1570053457593,SUCCEEDED,1570053450977,1,1,['ORDER_BY'],False,ubuntu
786731668,1587056013,0,0,0,47540,2270,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,8942,11386,62180,108066,10,1568518352,,0,0,1570053699668,job_1569357382192_0238,"['tpch_2G_lineitem', ' tpch_2G_part']",0,0,1,4096,54,54,PigLatin:Q19.pig,['tmp-248735358'],default,5259,1,8192,1,1,210885,1570053488783,SUCCEEDED,1570053483524,54,1,['HASH_JOIN'],False,ubuntu
27,487041,0,0,0,2671,18,0,5,2,,,,,,3186,24,389,2765,40,2671,,0,0,1570053722759,job_1569357382192_0239,['tmp-248735358'],0,0,1,4096,1,1,PigLatin:Q19.pig,[],default,6324,1,8192,1,1,11352,1570053711407,SUCCEEDED,1570053705083,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
46520682,106164563,0,0,0,32444,19490004,0,55,2,1520346495.0,0.0,0.0,256.0,0.0,8126,1275,6554,90930,10,1520378939,,0,0,1570053871993,job_1569357382192_0240,['tpch_2G_lineitem'],0,0,1,4096,52,52,PigLatin:Q20.pig,['tmp160161798'],default,5424,1,8192,1,1,125999,1570053745994,SUCCEEDED,1570053740570,52,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1258940,3236276,0,0,0,17201,43809,0,5,2,2809001.0,0.0,0.0,257.0,0.0,20338,69,564,29784,10,2826202,,0,0,1570053923467,job_1569357382192_0241,"['tpch_2G_nation', ' tpch_2G_supplier']",1,0,1,4096,2,2,PigLatin:Q20.pig,['tmp-818777526'],default,142213,1,8192,1,1,39563,1570053883904,SUCCEEDED,1570053741691,2,1,['HASH_JOIN'],False,ubuntu
61701,836294,0,0,0,15096,28217,0,5,2,48124317.0,0.0,0.0,256.0,0.0,24589,69,553,10756,10,48139413,,0,0,1570053970335,job_1569357382192_0242,['tpch_2G_part'],1,0,1,4096,2,2,PigLatin:Q20.pig,['tmp2031803197'],default,193392,1,8192,1,1,34605,1570053935730,SUCCEEDED,1570053742338,2,1,['DISTINCT'],False,ubuntu
33641419,69667631,0,0,0,47599,228317,0,13,2,237578674.0,0.0,0.0,256.0,0.0,10859,781,2399,20748,10,237626273,,0,0,1570054014595,job_1569357382192_0243,"['tmp2031803197', ' tpch_2G_partsupp']",0,0,1,4096,9,9,PigLatin:Q20.pig,['tmp1650237497'],default,8527,1,8192,1,1,32103,1570053982492,SUCCEEDED,1570053973965,9,1,['HASH_JOIN'],False,ubuntu
27369651,55455782,0,0,0,19719124,52105,0,7,2,,,,,,5784,770,4945,2955,40,19719124,,0,0,1570054044428,job_1569357382192_0244,"['tmp1650237497', 'tmp160161798']",0,0,1,4096,2,2,PigLatin:Q20.pig,['tmp-221472583'],default,6959,1,8192,1,1,17855,1570054026573,SUCCEEDED,1570054019614,2,1,['HASH_JOIN'],False,ubuntu
104923,680277,0,0,0,52507,38302,0,5,2,,,,,,3496,54,590,2680,40,52507,,0,0,1570054067587,job_1569357382192_0245,['tmp-221472583'],0,0,1,4096,1,1,PigLatin:Q20.pig,['tmp-1767866738'],default,5826,1,8192,1,1,11507,1570054056080,SUCCEEDED,1570054050254,1,1,['DISTINCT'],False,ubuntu
195771,1102088,0,0,0,82916,20419,0,7,2,,,,,,3472,61,528,2802,40,82916,,0,0,1570054091083,job_1569357382192_0246,"['tmp-1767866738', 'tmp-818777526']",0,0,1,4096,2,2,PigLatin:Q20.pig,['tmp1750869442'],default,8723,1,8192,1,1,11578,1570054079505,SUCCEEDED,1570054070782,2,1,['HASH_JOIN'],False,ubuntu
5606,488447,0,0,0,20821,76,0,5,2,,,,,,3237,32,423,2750,40,20821,,0,0,1570054113970,job_1569357382192_0247,['tmp1750869442'],0,0,1,4096,1,1,PigLatin:Q20.pig,['tmp-921424916'],default,5954,1,8192,1,1,11367,1570054102603,SUCCEEDED,1570054096649,1,1,['SAMPLER'],False,ubuntu
21919,516297,0,0,0,20821,18304,0,5,2,,,,,,3367,34,440,2711,40,20821,,0,0,1570054137513,job_1569357382192_0248,['tmp1750869442'],0,0,1,4096,1,1,PigLatin:Q20.pig,[],default,8692,1,8192,1,1,11372,1570054126141,SUCCEEDED,1570054117449,1,1,['ORDER_BY'],False,ubuntu
527835303,1068560711,0,0,0,32444,578111349,0,57,4,1520346495.0,0.0,0.0,256.0,0.0,8394,6448,92734,91901,10,1520378939,,0,0,1570054379841,job_1569357382192_0249,['tpch_2G_lineitem'],0,0,1,4096,52,52,PigLatin:Q21.pig,['tmp-1943308368'],default,4850,1,8192,1,1,217340,1570054162501,SUCCEEDED,1570054157651,52,1,"['GROUP_BY', 'MULTI_QUERY']",False,ubuntu
0,231167,0,0,0,363,111,0,4,2,2199.0,0.0,0.0,1.0,0.0,4369,0,0,0,10,2562,,0,0,1570054398571,job_1569357382192_0250,['tpch_2G_nation'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp1065500834'],default,233079,1,8192,0,0,6748,1570054391823,SUCCEEDED,1570054158744,1,0,['MAP_ONLY'],False,ubuntu
18709764,38376801,0,0,0,277769599,2673966,0,8,2,2806802.0,0.0,0.0,256.0,0.0,23223,313,1225,18717,10,280576401,,0,0,1570054451752,job_1569357382192_0251,"['tpch_2G_supplier', 'tmp-1943308368']",1,0,1,4096,3,3,PigLatin:Q21.pig,['tmp-359808642'],default,4928,1,8192,1,1,41432,1570054410320,SUCCEEDED,1570054405392,3,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
30590703,64266878,0,0,0,2693242,1399779,0,16,2,342760490.0,0.0,0.0,256.0,0.0,9973,739,4064,21860,10,345453732,,0,0,1570054499687,job_1569357382192_0252,"['tmp-359808642', ' tpch_2G_orders']",0,0,1,4096,12,12,PigLatin:Q21.pig,['tmp1546998101'],default,6729,1,8192,1,1,35873,1570054463814,SUCCEEDED,1570054457085,12,1,['HASH_JOIN'],False,ubuntu
23786,537665,0,0,0,1400181,19780,0,5,2,,,,,,3935,33,471,2610,40,1400181,,0,0,1570054523376,job_1569357382192_0253,['tmp1546998101'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp1030225825'],default,8396,1,8192,1,1,12281,1570054511095,SUCCEEDED,1570054502699,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
6106,490593,0,0,0,20182,78,0,5,2,,,,,,3159,32,488,2793,40,20182,,0,0,1570054547850,job_1569357382192_0254,['tmp1030225825'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp-394103348'],default,6184,1,8192,1,1,12331,1570054535519,SUCCEEDED,1570054529335,1,1,['SAMPLER'],False,ubuntu
3106,491629,0,0,0,20182,2420,0,5,2,,,,,,3443,33,392,2770,40,20182,,0,0,1570054571158,job_1569357382192_0255,['tmp1030225825'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp678982190'],default,9931,1,8192,1,1,11346,1570054559812,SUCCEEDED,1570054549881,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
3106,478219,0,0,0,2821,2200,0,5,2,,,,,,3190,33,386,2853,40,2821,,0,0,1570054594935,job_1569357382192_0256,['tmp678982190'],0,0,1,4096,1,1,PigLatin:Q21.pig,[],default,8059,1,8192,1,1,11448,1570054583487,SUCCEEDED,1570054575428,1,1,['UDF'],False,ubuntu
56,748644,0,0,0,17144,51624227,0,11,6,48503120.0,0.0,0.0,256.0,0.0,24044,26,423,11919,10,48520264,,0,0,1570054656368,job_1569357382192_0257,['tpch_2G_customer'],1,0,1,4096,2,2,PigLatin:Q22.pig,['tmp281760483'],default,5128,1,8192,1,1,34561,1570054621807,SUCCEEDED,1570054616679,2,1,"['MULTI_QUERY', 'COMBINER']",False,ubuntu
46604952,96372011,0,0,0,51643609,193975,0,20,2,342760490.0,0.0,0.0,256.0,0.0,10057,1596,4633,14802,10,394404099,,0,0,1570054704651,job_1569357382192_0258,"['tmp-593848119', ' tpch_2G_orders']",0,0,1,4096,12,12,PigLatin:Q22.pig,['tmp-907953900'],default,4986,1,8192,1,1,36244,1570054668407,SUCCEEDED,1570054663421,12,1,['HASH_JOIN'],False,ubuntu
174,491123,0,0,0,194377,136,0,5,2,,,,,,4160,26,402,2782,40,194377,,0,0,1570054729070,job_1569357382192_0259,['tmp-907953900'],0,0,1,4096,1,1,PigLatin:Q22.pig,['tmp491625126'],default,7473,1,8192,1,1,12386,1570054716684,SUCCEEDED,1570054709211,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
174,476797,0,0,0,537,60,0,5,2,,,,,,3018,29,381,2727,40,537,,0,0,1570054752511,job_1569357382192_0260,['tmp491625126'],0,0,1,4096,1,1,PigLatin:Q22.pig,['tmp890291521'],default,6313,1,8192,1,1,11298,1570054741213,SUCCEEDED,1570054734900,1,1,['SAMPLER'],False,ubuntu
160,471981,0,0,0,537,200,0,5,2,,,,,,3170,26,377,2894,40,537,,0,0,1570054776064,job_1569357382192_0261,['tmp491625126'],0,0,1,4096,1,1,PigLatin:Q22.pig,[],default,9096,1,8192,1,1,11449,1570054764615,SUCCEEDED,1570054755519,1,1,['ORDER_BY'],False,ubuntu
21406,13413415,0,0,0,32444,314,0,55,2,1520346495.0,0.0,0.0,256.0,0.0,10861,31,457,113126,10,1520378939,,0,0,1570054941291,job_1569357382192_0262,['tpch_2G_lineitem'],0,0,1,4096,52,52,PigLatin:Q1.pig,['tmp1889438366'],default,5111,1,8192,1,1,143926,1570054797365,SUCCEEDED,1570054792254,52,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
114,477001,0,0,0,717,61,0,5,2,,,,,,3107,31,512,2850,40,717,,0,0,1570054964996,job_1569357382192_0263,['tmp1889438366'],0,0,1,4096,1,1,PigLatin:Q1.pig,['tmp-941864665'],default,4976,1,8192,1,1,11562,1570054953434,SUCCEEDED,1570054948458,1,1,['SAMPLER'],False,ubuntu
334,472821,0,0,0,717,581,0,5,2,,,,,,3151,31,411,2906,40,717,,0,0,1570054988517,job_1569357382192_0264,['tmp1889438366'],0,0,1,4096,1,1,PigLatin:Q1.pig,[],default,7829,1,8192,1,1,11526,1570054976991,SUCCEEDED,1570054969162,1,1,['ORDER_BY'],False,ubuntu
2584,714901,0,0,0,726,747,0,5,2,2583.0,0.0,0.0,2.0,0.0,4350,28,399,2692,10,3309,,0,0,1570055026925,job_1569357382192_0265,"['tpch_2G_region', ' tpch_2G_nation']",0,0,1,4096,2,2,PigLatin:Q2.pig,['tmp-759538324'],default,5281,1,8192,1,1,12301,1570055014624,SUCCEEDED,1570055009343,2,1,['HASH_JOIN'],False,ubuntu
3124016,6956565,0,0,0,17987,1175770,0,6,2,2806802.0,0.0,0.0,256.0,0.0,19274,107,485,29966,10,2824789,,0,0,1570055077333,job_1569357382192_0266,"['tpch_2G_supplier', 'tmp-759538324']",1,0,1,4096,2,2,PigLatin:Q2.pig,['tmp-1454273836'],default,7944,1,8192,1,1,38731,1570055038602,SUCCEEDED,1570055030658,2,1,['HASH_JOIN'],False,ubuntu
255600755,513561803,0,0,0,1195153,140749061,0,13,2,237578674.0,0.0,0.0,256.0,0.0,11162,1722,5503,21932,10,238773827,,0,0,1570055127481,job_1569357382192_0267,"['tmp-1454273836', ' tpch_2G_partsupp']",0,0,1,4096,9,9,PigLatin:Q2.pig,['tmp-1770334399'],default,7507,1,8192,1,1,38152,1570055089329,SUCCEEDED,1570055081822,9,1,['HASH_JOIN'],False,ubuntu
287557996,432397438,0,0,0,140764560,719463,0,7,2,48124317.0,0.0,0.0,256.0,0.0,20179,670,2579,22672,10,188888877,,0,0,1570055180663,job_1569357382192_0268,"['tmp-1770334399', ' tpch_2G_part']",1,0,1,4096,3,3,PigLatin:Q2.pig,['tmp1233068039'],default,7076,1,8192,1,1,40091,1570055140572,SUCCEEDED,1570055133496,3,1,['HASH_JOIN'],False,ubuntu
730409,1941267,0,0,0,719865,166819,0,5,2,,,,,,3205,44,517,2927,40,719865,,0,0,1570055204240,job_1569357382192_0269,['tmp1233068039'],0,0,1,4096,1,1,PigLatin:Q2.pig,['tmp-1785175509'],default,8435,1,8192,1,1,11656,1570055192584,SUCCEEDED,1570055184149,1,1,['GROUP_BY'],False,ubuntu
10720,498835,0,0,0,167222,99,0,5,2,,,,,,3295,33,467,2703,40,167222,,0,0,1570055227769,job_1569357382192_0270,['tmp-1785175509'],0,0,1,4096,1,1,PigLatin:Q2.pig,['tmp250137869'],default,6613,1,8192,1,1,11371,1570055216398,SUCCEEDED,1570055209785,1,1,['SAMPLER'],False,ubuntu
18620,521967,0,0,0,167222,17944,0,5,2,,,,,,3360,34,426,2728,40,167222,,0,0,1570055250743,job_1569357382192_0271,['tmp-1785175509'],0,0,1,4096,1,1,PigLatin:Q2.pig,['tmp-2031138'],default,8976,1,8192,1,1,11331,1570055239412,SUCCEEDED,1570055230436,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
18620,508121,0,0,0,18344,16634,0,5,2,,,,,,3112,32,388,2909,40,18344,,0,0,1570055274454,job_1569357382192_0272,['tmp-2031138'],0,0,1,4096,1,1,PigLatin:Q2.pig,[],default,6932,1,8192,1,1,11499,1570055262955,SUCCEEDED,1570055256023,1,1,['UDF'],False,ubuntu
50439394,104222372,0,0,0,36018,5916146,0,16,2,391263610.0,0.0,0.0,512.0,0.0,12346,1004,3688,24794,10,391299628,,0,0,1570055342412,job_1569357382192_0273,"['tpch_2G_orders', ' tpch_2G_customer']",1,0,1,4096,13,13,PigLatin:Q3.pig,['tmp-640775503'],default,5102,1,8192,1,1,47701,1570055294711,SUCCEEDED,1570055289609,13,1,['HASH_JOIN'],False,ubuntu
222044098,457027004,0,0,0,5948992,1789798,0,57,2,1520346495.0,0.0,0.0,256.0,0.0,8115,3531,13538,91919,10,1526295487,,0,0,1570055489390,job_1569357382192_0274,"['tpch_2G_lineitem', 'tmp-640775503']",0,0,1,4096,53,53,PigLatin:Q3.pig,['tmp232329944'],default,8158,1,8192,1,1,135238,1570055354152,SUCCEEDED,1570055345994,53,1,['HASH_JOIN'],False,ubuntu
857182,2203313,0,0,0,1790199,675176,0,5,2,,,,,,4782,64,822,2691,40,1790199,,0,0,1570055514321,job_1569357382192_0275,['tmp232329944'],0,0,1,4096,1,1,PigLatin:Q3.pig,['tmp121826269'],default,9686,1,8192,1,1,12752,1570055501569,SUCCEEDED,1570055491883,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
5906,487817,0,0,0,675577,77,0,5,2,,,,,,3364,31,448,2734,40,675577,,0,0,1570055537586,job_1569357382192_0276,['tmp121826269'],0,0,1,4096,1,1,PigLatin:Q3.pig,['tmp-757419620'],default,8789,1,8192,1,1,11351,1570055526235,SUCCEEDED,1570055517446,1,1,['SAMPLER'],False,ubuntu
366,484031,0,0,0,675577,300,0,5,2,,,,,,3999,30,697,2734,40,675577,,0,0,1570055562461,job_1569357382192_0277,['tmp121826269'],0,0,1,4096,1,1,PigLatin:Q3.pig,['tmp-518272265'],default,6712,1,8192,1,1,12627,1570055549834,SUCCEEDED,1570055543122,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
366,470591,0,0,0,702,360,0,5,2,,,,,,2949,29,383,2912,40,702,,0,0,1570055585858,job_1569357382192_0278,['tmp-518272265'],0,0,1,4096,1,1,PigLatin:Q3.pig,[],default,5653,1,8192,1,1,11477,1570055574381,SUCCEEDED,1570055568728,1,1,['UDF'],False,ubuntu
144789724,305050986,0,0,0,51318,13332763,0,66,2,1863106985.0,0.0,0.0,512.0,0.0,8079,3438,16513,108875,10,1863158303,,0,0,1570055768196,job_1569357382192_0279,"['tpch_2G_lineitem', ' tpch_2G_orders']",0,0,1,4096,63,63,PigLatin:Q4.pig,['tmp-1296623858'],default,5088,1,8192,1,1,162096,1570055606100,SUCCEEDED,1570055601012,63,1,['COGROUP'],False,ubuntu
108,487545,0,0,0,13333166,87,0,5,2,,,,,,4365,27,402,3130,40,13333166,,0,0,1570055792653,job_1569357382192_0280,['tmp-1296623858'],0,0,1,4096,1,1,PigLatin:Q4.pig,['tmp-2121906061'],default,7419,1,8192,1,1,12733,1570055779920,SUCCEEDED,1570055772501,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
