job_id,n_maps,Reduces,MaxMapTime,MinMapTime,AvgMapTime,MedianMapTime,MaxReduceTime,MinReduceTime,AvgReduceTime,MedianReducetime,Alias,Type,Outputs,Inputs,DagId,runtime,queuetime,maptime,name
job_1569357382192_0219,1,1,5,5,5,5,3,3,3,3,f_lineitem_part|f_lineitem_part_group|lineitem_part_grouped|sum_all|sum_filter,MULTI_QUERY|COMBINER,"['hdfs://kariz-1:9000/tmp/temp435032946/tmp-374001085', 'hdfs://kariz-1:9000/tmp/temp435032946/tmp-2005945448', 'hdfs://kariz-1:9000/tmp/temp435032946/tmp-872740480']",['hdfs://kariz-1:9000/tmp/temp435032946/tmp353359375'],ebbb7164-096a-4c42-a23d-e5b195240c14,14,6,5,PigLatin:Q14.pig
job_1569357382192_0220,1,0,3,3,3,3,0,0,0,0,promo_revenue,MAP_ONLY,['/tpch/q6_2g_1rep_s3/Q14out'],['hdfs://kariz-1:9000/tmp/temp435032946/tmp-872740480'],ebbb7164-096a-4c42-a23d-e5b195240c14,5,6,3,PigLatin:Q14.pig
job_1569357382192_0221,52,1,8,5,7,7,93,93,93,93,flineitem|glineitem|lineitem|revenue|sumlineitem,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp2106989046/tmp-1952590001'],['s3a://data/tpch-2G/lineitem'],7a4ecce0-287b-445d-ad65-5f7851e090cd,119,5,7,PigLatin:Q15.pig
job_1569357382192_0222,1,1,3,3,3,3,3,3,3,3,grevenue|max_revenue,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp2106989046/tmp-270515627'],['hdfs://kariz-1:9000/tmp/temp2106989046/tmp-1952590001'],7a4ecce0-287b-445d-ad65-5f7851e090cd,12,5,3,PigLatin:Q15.pig
job_1569357382192_0223,2,1,35,3,19,19,31,31,31,31,j1|sel|supplier|top_revenue,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp2106989046/tmp1214437385'],"['hdfs://kariz-1:9000/tmp/temp2106989046/tmp-1952590001', 's3a://data/tpch-2G/supplier']",7a4ecce0-287b-445d-ad65-5f7851e090cd,39,8,19,PigLatin:Q15.pig
job_1569357382192_0224,1,1,3,3,3,3,3,3,3,3,ord,SAMPLER,['hdfs://kariz-1:9000/tmp/temp2106989046/tmp-1305254168'],['hdfs://kariz-1:9000/tmp/temp2106989046/tmp1214437385'],7a4ecce0-287b-445d-ad65-5f7851e090cd,11,8,3,PigLatin:Q15.pig
job_1569357382192_0225,1,1,2,2,2,2,3,3,3,3,ord,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q15out'],['hdfs://kariz-1:9000/tmp/temp2106989046/tmp1214437385'],7a4ecce0-287b-445d-ad65-5f7851e090cd,11,6,2,PigLatin:Q15.pig
job_1569357382192_0226,9,1,35,5,14,12,41,41,41,41,fpartsupp|fs1|fsupplier|partsupp|pss|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp837952061/tmp2108289877'],"['s3a://data/tpch-2G/partsupp', 's3a://data/tpch-2G/supplier']",da991b03-b49b-4987-a9dc-b9859811f4c1,59,4,14,PigLatin:Q16.pig
job_1569357382192_0227,3,1,28,9,18,15,22,22,22,22,fparts|p1|parts|pparts,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp837952061/tmp1513964137'],"['hdfs://kariz-1:9000/tmp/temp837952061/tmp2108289877', 's3a://data/tpch-2G/part']",da991b03-b49b-4987-a9dc-b9859811f4c1,36,5,18,PigLatin:Q16.pig
job_1569357382192_0228,1,1,6,6,6,6,4,4,4,4,1-3|countResult|grResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp837952061/tmp-116733469'],['hdfs://kariz-1:9000/tmp/temp837952061/tmp1513964137'],da991b03-b49b-4987-a9dc-b9859811f4c1,15,7,6,PigLatin:Q16.pig
job_1569357382192_0229,1,1,3,3,3,3,3,3,3,3,orderResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp837952061/tmp1851498730'],['hdfs://kariz-1:9000/tmp/temp837952061/tmp-116733469'],da991b03-b49b-4987-a9dc-b9859811f4c1,11,9,3,PigLatin:Q16.pig
job_1569357382192_0230,1,1,3,3,3,3,3,3,3,3,orderResult,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q16out'],['hdfs://kariz-1:9000/tmp/temp837952061/tmp-116733469'],da991b03-b49b-4987-a9dc-b9859811f4c1,12,6,3,PigLatin:Q16.pig
job_1569357382192_0231,54,1,27,5,8,8,130,130,130,130,COG|COG1|COG2|COG3|lineitem|part,COGROUP,['hdfs://kariz-1:9000/tmp/temp519568152/tmp2050705669'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/part']",9a399068-7ae5-4d55-9caa-31898114a934,159,4,8,PigLatin:Q17.pig
job_1569357382192_0232,1,1,3,3,3,3,3,3,3,3,G1|result,GROUP_BY|COMBINER,['/tpch/q6_2g_1rep_s3/Q17out'],['hdfs://kariz-1:9000/tmp/temp519568152/tmp2050705669'],9a399068-7ae5-4d55-9caa-31898114a934,11,5,3,PigLatin:Q17.pig
job_1569357382192_0233,63,1,12,5,8,8,155,155,155,155,COG|lineitem|lineitem_orders|orders,COGROUP,['hdfs://kariz-1:9000/tmp/temp-963530313/tmp1828570594'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/orders']",4d169177-8065-4578-807d-7ac063c84b3f,192,5,8,PigLatin:Q18.pig
job_1569357382192_0234,3,1,30,3,16,16,27,27,27,27,customer|lineitem_orders_customer,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-963530313/tmp1195667799'],"['hdfs://kariz-1:9000/tmp/temp-963530313/tmp1828570594', 's3a://data/tpch-2G/customer']",4d169177-8065-4578-807d-7ac063c84b3f,35,7,16,PigLatin:Q18.pig
job_1569357382192_0235,1,1,3,3,3,3,3,3,3,3,lineitem_orders_customer_group|result,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-963530313/tmp-777920086'],['hdfs://kariz-1:9000/tmp/temp-963530313/tmp1195667799'],4d169177-8065-4578-807d-7ac063c84b3f,11,10,3,PigLatin:Q18.pig
job_1569357382192_0236,1,1,3,3,3,3,3,3,3,3,out,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-963530313/tmp162141894'],['hdfs://kariz-1:9000/tmp/temp-963530313/tmp-777920086'],4d169177-8065-4578-807d-7ac063c84b3f,11,8,3,PigLatin:Q18.pig
job_1569357382192_0237,1,1,3,3,3,3,3,3,3,3,out,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q18out'],['hdfs://kariz-1:9000/tmp/temp-963530313/tmp-777920086'],4d169177-8065-4578-807d-7ac063c84b3f,11,6,3,PigLatin:Q18.pig
job_1569357382192_0238,54,1,30,5,8,8,181,181,181,181,fltResult|lineitem|lpart|part|volume,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp948081266/tmp-248735358'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/part']",5ed9e27a-6a6a-4115-a778-6040d5a491d5,210,5,8,PigLatin:Q19.pig
job_1569357382192_0239,1,1,3,3,3,3,3,3,3,3,grpResult|revenue,GROUP_BY|COMBINER,['/tpch/q6_2g_1rep_s3/Q19out'],['hdfs://kariz-1:9000/tmp/temp948081266/tmp-248735358'],5ed9e27a-6a6a-4115-a778-6040d5a491d5,11,6,3,PigLatin:Q19.pig
job_1569357382192_0240,52,1,8,5,8,8,98,98,98,98,lineitem|lineitem1|lineitem2|lineitem3|lineitem4,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp160161798'],['s3a://data/tpch-2G/lineitem'],916ebba0-0f5e-4bb7-bb4c-b20b5133e069,125,5,8,PigLatin:Q20.pig
job_1569357382192_0241,2,1,36,4,20,20,30,30,30,30,nation|nation1|s_n|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp-818777526'],"['s3a://data/tpch-2G/nation', 's3a://data/tpch-2G/supplier']",916ebba0-0f5e-4bb7-bb4c-b20b5133e069,39,142,20,PigLatin:Q20.pig
job_1569357382192_0242,2,1,31,17,24,24,11,11,11,11,part|part2|part3,DISTINCT,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp2031803197'],['s3a://data/tpch-2G/part'],916ebba0-0f5e-4bb7-bb4c-b20b5133e069,34,193,24,PigLatin:Q20.pig
job_1569357382192_0243,9,1,12,3,10,12,23,23,23,23,partsupp|partsupp1|ps_p,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp1650237497'],"['hdfs://kariz-1:9000/tmp/temp1450225525/tmp2031803197', 's3a://data/tpch-2G/partsupp']",916ebba0-0f5e-4bb7-bb4c-b20b5133e069,32,8,10,PigLatin:Q20.pig
job_1569357382192_0244,2,1,7,3,5,5,8,8,8,8,l_ps_p|l_ps_p2|ps_suppkey_prj,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp-221472583'],"['hdfs://kariz-1:9000/tmp/temp1450225525/tmp1650237497', 'hdfs://kariz-1:9000/tmp/temp1450225525/tmp160161798']",916ebba0-0f5e-4bb7-bb4c-b20b5133e069,17,6,5,PigLatin:Q20.pig
job_1569357382192_0245,1,1,3,3,3,3,3,3,3,3,,DISTINCT,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp-1767866738'],['hdfs://kariz-1:9000/tmp/temp1450225525/tmp-221472583'],916ebba0-0f5e-4bb7-bb4c-b20b5133e069,11,5,3,PigLatin:Q20.pig
job_1569357382192_0246,2,1,3,3,3,3,3,3,3,3,res_prj|s_n_ps,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp1750869442'],"['hdfs://kariz-1:9000/tmp/temp1450225525/tmp-1767866738', 'hdfs://kariz-1:9000/tmp/temp1450225525/tmp-818777526']",916ebba0-0f5e-4bb7-bb4c-b20b5133e069,11,8,3,PigLatin:Q20.pig
job_1569357382192_0247,1,1,3,3,3,3,3,3,3,3,res,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1450225525/tmp-921424916'],['hdfs://kariz-1:9000/tmp/temp1450225525/tmp1750869442'],916ebba0-0f5e-4bb7-bb4c-b20b5133e069,11,5,3,PigLatin:Q20.pig
job_1569357382192_0248,1,1,3,3,3,3,3,3,3,3,res,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q20out'],['hdfs://kariz-1:9000/tmp/temp1450225525/tmp1750869442'],916ebba0-0f5e-4bb7-bb4c-b20b5133e069,11,8,3,PigLatin:Q20.pig
job_1569357382192_0249,52,1,9,5,8,8,191,191,191,191,L2|fL2|gl|lineitem|t1,GROUP_BY|MULTI_QUERY,"['/tpch/q6_2g_1rep_s3/Q21_fL2_fL2', 'hdfs://kariz-1:9000/tmp/temp-468249127/tmp-1943308368']",['s3a://data/tpch-2G/lineitem'],c3e5b714-24bf-495b-b7fa-83595e053160,217,4,8,PigLatin:Q21.pig
job_1569357382192_0250,1,0,4,4,4,4,0,0,0,0,fn|nation,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-468249127/tmp1065500834'],['s3a://data/tpch-2G/nation'],c3e5b714-24bf-495b-b7fa-83595e053160,6,233,4,PigLatin:Q21.pig
job_1569357382192_0251,3,1,36,16,23,16,20,20,20,20,L3|fL2|fL3|fn_s|fn_s_L3|supplier,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-468249127/tmp-359808642'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp-468249127/tmp-1943308368']",c3e5b714-24bf-495b-b7fa-83595e053160,41,4,23,PigLatin:Q21.pig
job_1569357382192_0252,12,1,11,3,9,10,26,26,26,26,fn_s_L3_fo|fo|orders,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-468249127/tmp1546998101'],"['hdfs://kariz-1:9000/tmp/temp-468249127/tmp-359808642', 's3a://data/tpch-2G/orders']",c3e5b714-24bf-495b-b7fa-83595e053160,35,6,9,PigLatin:Q21.pig
job_1569357382192_0253,1,1,3,3,3,3,3,3,3,3,gres|sres,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-468249127/tmp1030225825'],['hdfs://kariz-1:9000/tmp/temp-468249127/tmp1546998101'],c3e5b714-24bf-495b-b7fa-83595e053160,12,8,3,PigLatin:Q21.pig
job_1569357382192_0254,1,1,3,3,3,3,3,3,3,3,ores,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-468249127/tmp-394103348'],['hdfs://kariz-1:9000/tmp/temp-468249127/tmp1030225825'],c3e5b714-24bf-495b-b7fa-83595e053160,12,6,3,PigLatin:Q21.pig
job_1569357382192_0255,1,1,3,3,3,3,3,3,3,3,ores,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-468249127/tmp678982190'],['hdfs://kariz-1:9000/tmp/temp-468249127/tmp1030225825'],c3e5b714-24bf-495b-b7fa-83595e053160,11,9,3,PigLatin:Q21.pig
job_1569357382192_0256,1,1,3,3,3,3,3,3,3,3,ores,UDF,['/tpch/q6_2g_1rep_s3/Q21out'],['hdfs://kariz-1:9000/tmp/temp-468249127/tmp678982190'],c3e5b714-24bf-495b-b7fa-83595e053160,11,8,3,PigLatin:Q21.pig
job_1569357382192_0257,2,1,30,17,24,24,12,12,12,12,avg_customer_filter|customer|customer_filter|customer_filter_group,MULTI_QUERY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-276986978/tmp281760483'],['s3a://data/tpch-2G/customer'],7deae70a-f69d-45de-baf7-db2d69147e86,34,5,24,PigLatin:Q22.pig
job_1569357382192_0258,12,1,11,5,10,10,21,21,21,21,customer|customer_orders_left|customer_rows|customer_sec_filter|customer_trd_filter|orders,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-276986978/tmp-907953900'],"['hdfs://kariz-1:9000/tmp/temp-276986978/tmp-593848119', 's3a://data/tpch-2G/orders']",7deae70a-f69d-45de-baf7-db2d69147e86,36,4,10,PigLatin:Q22.pig
job_1569357382192_0259,1,1,4,4,4,4,3,3,3,3,customer_result|customer_result_group,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-276986978/tmp491625126'],['hdfs://kariz-1:9000/tmp/temp-276986978/tmp-907953900'],7deae70a-f69d-45de-baf7-db2d69147e86,12,7,4,PigLatin:Q22.pig
job_1569357382192_0260,1,1,3,3,3,3,3,3,3,3,customer_result_inorder,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-276986978/tmp890291521'],['hdfs://kariz-1:9000/tmp/temp-276986978/tmp491625126'],7deae70a-f69d-45de-baf7-db2d69147e86,11,6,3,PigLatin:Q22.pig
job_1569357382192_0261,1,1,3,3,3,3,3,3,3,3,customer_result_inorder,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q22out'],['hdfs://kariz-1:9000/tmp/temp-276986978/tmp491625126'],7deae70a-f69d-45de-baf7-db2d69147e86,11,9,3,PigLatin:Q22.pig
job_1569357382192_0262,52,1,11,6,10,10,113,113,113,113,LineItems|PriceSummary|StatusGroup|SubLine|SubLineItems,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1259311220/tmp1889438366'],['s3a://data/tpch-2G/lineitem'],2c866533-618e-4214-b3b7-8f0faa1e782c,143,5,10,PigLatin:Q1.pig
job_1569357382192_0263,1,1,3,3,3,3,3,3,3,3,SortedSummary,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1259311220/tmp-941864665'],['hdfs://kariz-1:9000/tmp/temp-1259311220/tmp1889438366'],2c866533-618e-4214-b3b7-8f0faa1e782c,11,4,3,PigLatin:Q1.pig
job_1569357382192_0264,1,1,3,3,3,3,3,3,3,3,SortedSummary,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q1out'],['hdfs://kariz-1:9000/tmp/temp-1259311220/tmp1889438366'],2c866533-618e-4214-b3b7-8f0faa1e782c,11,7,3,PigLatin:Q1.pig
job_1569357382192_0265,2,1,4,4,4,4,3,3,3,3,FR_N|FRegion|Nation|Region,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-759538324'],"['s3a://data/tpch-2G/region', 's3a://data/tpch-2G/nation']",fefdc848-6afd-4487-a70c-2ebf09027e71,12,5,4,PigLatin:Q2.pig
job_1569357382192_0266,2,1,35,3,19,19,30,30,30,30,FR_N_S|Supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1454273836'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp1882865383/tmp-759538324']",fefdc848-6afd-4487-a70c-2ebf09027e71,38,7,19,PigLatin:Q2.pig
job_1569357382192_0267,9,1,13,3,11,12,29,29,29,29,FR_N_S_PS|Partsupp,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1770334399'],"['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1454273836', 's3a://data/tpch-2G/partsupp']",fefdc848-6afd-4487-a70c-2ebf09027e71,38,7,11,PigLatin:Q2.pig
job_1569357382192_0268,3,1,33,8,20,18,25,25,25,25,FPart|FR_N_S_PS_FP|Part,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp1233068039'],"['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1770334399', 's3a://data/tpch-2G/part']",fefdc848-6afd-4487-a70c-2ebf09027e71,40,7,20,PigLatin:Q2.pig
job_1569357382192_0269,1,1,3,3,3,3,3,3,3,3,G1|Min|MinCost|RawResults,GROUP_BY,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1785175509'],['hdfs://kariz-1:9000/tmp/temp1882865383/tmp1233068039'],fefdc848-6afd-4487-a70c-2ebf09027e71,11,8,3,PigLatin:Q2.pig
job_1569357382192_0270,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp250137869'],['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1785175509'],fefdc848-6afd-4487-a70c-2ebf09027e71,11,6,3,PigLatin:Q2.pig
job_1569357382192_0271,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-2031138'],['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-1785175509'],fefdc848-6afd-4487-a70c-2ebf09027e71,11,8,3,PigLatin:Q2.pig
job_1569357382192_0272,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,UDF,['/tpch/q6_2g_1rep_s3/Q2out'],['hdfs://kariz-1:9000/tmp/temp1882865383/tmp-2031138'],fefdc848-6afd-4487-a70c-2ebf09027e71,11,6,3,PigLatin:Q2.pig
job_1569357382192_0273,13,1,29,6,12,10,29,29,29,29,customer|fcustomer|forders|o1|orders|selo1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1034642282/tmp-640775503'],"['s3a://data/tpch-2G/orders', 's3a://data/tpch-2G/customer']",ff5804fa-c48b-4ade-b3ed-e334019510be,47,5,12,PigLatin:Q3.pig
job_1569357382192_0274,53,1,8,4,8,8,108,108,108,108,flineitem|l1|lineitem|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1034642282/tmp232329944'],"['s3a://data/tpch-2G/lineitem', 'hdfs://kariz-1:9000/tmp/temp1034642282/tmp-640775503']",ff5804fa-c48b-4ade-b3ed-e334019510be,135,8,8,PigLatin:Q3.pig
job_1569357382192_0275,1,1,4,4,4,4,3,3,3,3,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1034642282/tmp121826269'],['hdfs://kariz-1:9000/tmp/temp1034642282/tmp232329944'],ff5804fa-c48b-4ade-b3ed-e334019510be,12,9,4,PigLatin:Q3.pig
job_1569357382192_0276,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1034642282/tmp-757419620'],['hdfs://kariz-1:9000/tmp/temp1034642282/tmp121826269'],ff5804fa-c48b-4ade-b3ed-e334019510be,11,8,3,PigLatin:Q3.pig
job_1569357382192_0277,1,1,3,3,3,3,3,3,3,3,sortResult,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1034642282/tmp-518272265'],['hdfs://kariz-1:9000/tmp/temp1034642282/tmp121826269'],ff5804fa-c48b-4ade-b3ed-e334019510be,12,6,3,PigLatin:Q3.pig
job_1569357382192_0278,1,1,2,2,2,2,3,3,3,3,sortResult,UDF,['/tpch/q6_2g_1rep_s3/Q3out'],['hdfs://kariz-1:9000/tmp/temp1034642282/tmp-518272265'],ff5804fa-c48b-4ade-b3ed-e334019510be,11,5,2,PigLatin:Q3.pig
job_1569357382192_0279,63,1,10,4,8,7,128,128,128,128,COG1|CommitDateFilter|CommitDateFilter0|DateFilter|Fil1|LineItem|Orders|OrdersCount,COGROUP,['hdfs://kariz-1:9000/tmp/temp1123808687/tmp-1296623858'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/orders']",64971b0c-660e-44c6-af4b-28ecab26fab7,162,5,8,PigLatin:Q4.pig
job_1569357382192_0280,1,1,4,4,4,4,3,3,3,3,PriorityChecking|PriorityGroup,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1123808687/tmp-2121906061'],['hdfs://kariz-1:9000/tmp/temp1123808687/tmp-1296623858'],64971b0c-660e-44c6-af4b-28ecab26fab7,12,7,4,PigLatin:Q4.pig
job_1569357382192_0281,1,1,3,3,3,3,3,3,3,3,SortedPriorityChecking,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1123808687/tmp484820997'],['hdfs://kariz-1:9000/tmp/temp1123808687/tmp-2121906061'],64971b0c-660e-44c6-af4b-28ecab26fab7,11,6,3,PigLatin:Q4.pig
job_1569357382192_0282,1,1,3,3,3,3,3,3,3,3,SortedPriorityChecking,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q4out'],['hdfs://kariz-1:9000/tmp/temp1123808687/tmp-2121906061'],64971b0c-660e-44c6-af4b-28ecab26fab7,11,8,3,PigLatin:Q4.pig
job_1569357382192_0283,2,1,4,4,4,4,3,3,3,3,fregion|n1|nation|region|seln1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp-74410523'],"['s3a://data/tpch-2G/nation', 's3a://data/tpch-2G/region']",eabcc645-8ae3-44bd-9467-5941e2c93ef0,12,4,4,PigLatin:Q5.pig
job_1569357382192_0284,2,1,36,3,20,20,32,32,32,32,s1|sels1|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp1967590660'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp-1739532840/tmp-74410523']",eabcc645-8ae3-44bd-9467-5941e2c93ef0,40,8,20,PigLatin:Q5.pig
job_1569357382192_0285,53,1,9,3,8,8,130,130,130,130,l1|lineitem|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp331590163'],"['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp1967590660', 's3a://data/tpch-2G/lineitem']",eabcc645-8ae3-44bd-9467-5941e2c93ef0,153,5,8,PigLatin:Q5.pig
job_1569357382192_0286,12,1,18,6,10,10,25,25,25,25,forders|o1|orders|selo1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp1577813499'],"['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp331590163', 's3a://data/tpch-2G/orders']",eabcc645-8ae3-44bd-9467-5941e2c93ef0,41,5,10,PigLatin:Q5.pig
job_1569357382192_0287,3,1,29,5,17,16,25,25,25,25,c1|customer|selc1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp327253211'],"['s3a://data/tpch-2G/customer', 'hdfs://kariz-1:9000/tmp/temp-1739532840/tmp1577813499']",eabcc645-8ae3-44bd-9467-5941e2c93ef0,36,7,17,PigLatin:Q5.pig
job_1569357382192_0288,1,1,3,3,3,3,3,3,3,3,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp522588587'],['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp327253211'],eabcc645-8ae3-44bd-9467-5941e2c93ef0,12,5,3,PigLatin:Q5.pig
job_1569357382192_0289,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp-967830107'],['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp522588587'],eabcc645-8ae3-44bd-9467-5941e2c93ef0,11,9,3,PigLatin:Q5.pig
job_1569357382192_0290,1,1,3,3,3,3,3,3,3,3,sortResult,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q5out'],['hdfs://kariz-1:9000/tmp/temp-1739532840/tmp522588587'],eabcc645-8ae3-44bd-9467-5941e2c93ef0,11,7,3,PigLatin:Q5.pig
job_1569357382192_0291,52,1,7,4,7,7,83,83,83,83,flineitem|grpResult|lineitem|saving|sumResult,GROUP_BY|COMBINER,['/tpch/q6_2g_1rep_s3/Q6out'],['s3a://data/tpch-2G/lineitem'],50efab9e-f18f-4c9a-b2c4-eb6e134d1b51,107,5,7,PigLatin:Q6.pig
job_1569357382192_0292,1,0,4,4,4,4,0,0,0,0,nation2|nation20,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-146253109'],['s3a://data/tpch-2G/nation'],f26bdb38-5fbb-409d-a88b-822bf8dc72ca,6,4,4,PigLatin:Q7.pig
job_1569357382192_0293,1,0,4,4,4,4,0,0,0,0,nation1|nation10,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-1391839064'],['s3a://data/tpch-2G/nation'],f26bdb38-5fbb-409d-a88b-822bf8dc72ca,6,22,4,PigLatin:Q7.pig
job_1569357382192_0294,53,1,35,5,8,7,132,132,132,132,lineitem|lineitem0|liteitem_supplier_nation1|supplier|supplier_nation1,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-1265796582'],"['s3a://data/tpch-2G/supplier', 's3a://data/tpch-2G/lineitem']",f26bdb38-5fbb-409d-a88b-822bf8dc72ca,158,5,8,PigLatin:Q7.pig
job_1569357382192_0295,13,1,31,6,12,11,30,30,30,30,customer|customer_nation2|orders|orders_customer_nation2,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-298770375'],"['s3a://data/tpch-2G/orders', 's3a://data/tpch-2G/customer']",f26bdb38-5fbb-409d-a88b-822bf8dc72ca,49,174,12,PigLatin:Q7.pig
job_1569357382192_0296,2,1,5,4,4,4,6,6,6,6,filtered_final_join|final_join|shipping,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp1950810394'],"['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-298770375', 'hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-1265796582']",f26bdb38-5fbb-409d-a88b-822bf8dc72ca,15,9,4,PigLatin:Q7.pig
job_1569357382192_0297,1,1,3,3,3,3,3,3,3,3,aggregated_shipping|grouped_shipping,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp700982163'],['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp1950810394'],f26bdb38-5fbb-409d-a88b-822bf8dc72ca,11,6,3,PigLatin:Q7.pig
job_1569357382192_0298,1,1,3,3,3,3,3,3,3,3,ordered_shipping,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp-1889855395'],['hdfs://kariz-1:9000/tmp/temp-1044054296/tmp700982163'],f26bdb38-5fbb-409d-a88b-822bf8dc72ca,11,9,3,PigLatin:Q7.pig
